context,model_id,season_id,role,partition_training_years,boundary_training_years,metric_training_years,chain_trace,feature_status
SENS-HM25_LOYO_outer_2026_inner_2024,Y-W3P+PHENO,luhong_2023,training,2022;2023;2025,2022;2025,2022;2023;2025,"[{""model_id"": ""P1-D1"", ""spec"": {""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 45.0, ""training_season_ids"": [""bannei_2022"", ""hongming_2022"", ""luhong_2022"", ""luhong_2025""], ""training_years"": [2022, 2025]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 36.5, ""training_season_ids"": [""bannei_2022"", ""hongming_2022"", ""luhong_2022"", ""luhong_2025""], ""training_years"": [2022, 2025]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 15}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 633.0000000000001, ""training_season_ids"": [""bannei_2022"", ""hongming_2022"", ""luhong_2022"", ""luhong_2025""], ""training_years"": [2022, 2025]}]",complete
SENS-HM25_LOYO_outer_2026_inner_2024,Y-W3P+PHENO,luhong_2025,training,2022;2023;2025,2022;2023,2022;2023;2025,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 128.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023""], ""training_years"": [2022, 2023]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 43.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023""], ""training_years"": [2022, 2023]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 74.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023""], ""training_years"": [2022, 2023]}]",complete
SENS-HM25_LOYO_outer_2026_inner_2024,Y-W3P+PHENO,hongming_2025,training,2022;2023;2025,2022;2023,2022;2023;2025,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 117.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023""], ""training_years"": [2022, 2023]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 55.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023""], ""training_years"": [2022, 2023]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 69.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023""], ""training_years"": [2022, 2023]}]",complete
SENS-HM25_LOYO_outer_2026_inner_2024,Y-W3P+PHENO,bannei_2024,evaluation,2022;2023;2025,2022;2023;2025,2022;2023;2025,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 117.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023"", ""luhong_2025""], ""training_years"": [2022, 2023, 2025]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 49.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023"", ""luhong_2025""], ""training_years"": [2022, 2023, 2025]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 72.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023"", ""luhong_2025""], ""training_years"": [2022, 2023, 2025]}]",complete
SENS-HM25_LOYO_outer_2026_inner_2024,Y-W3P+PHENO,hongming_2024,evaluation,2022;2023;2025,2022;2023;2025,2022;2023;2025,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 117.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023"", ""luhong_2025""], ""training_years"": [2022, 2023, 2025]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 55.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023"", ""luhong_2025""], ""training_years"": [2022, 2023, 2025]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 69.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023"", ""luhong_2025""], ""training_years"": [2022, 2023, 2025]}]",complete
SENS-HM25_LOYO_outer_2026_inner_2024,Y-W3P+PHENO,luhong_2024,evaluation,2022;2023;2025,2022;2023;2025,2022;2023;2025,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 128.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023"", ""luhong_2025""], ""training_years"": [2022, 2023, 2025]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 43.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023"", ""luhong_2025""], ""training_years"": [2022, 2023, 2025]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 79.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023"", ""luhong_2025""], ""training_years"": [2022, 2023, 2025]}]",complete
SENS-HM25_LOYO_outer_2026_inner_2025,Y-W3P+PHENO,bannei_2022,training,2022;2023;2024,2023;2024,2022;2023;2024,"[{""model_id"": ""P1-H2"", ""spec"": {""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 18}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 522.4999999999998, ""training_season_ids"": [""bannei_2023"", ""bannei_2024"", ""hongming_2023"", ""hongming_2024"", ""luhong_2023"", ""luhong_2024""], ""training_years"": [2023, 2024]}, {""model_id"": ""P2-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P2-M1"", ""temperature"": 5}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 744.650000000006, ""training_season_ids"": [""bannei_2023"", ""bannei_2024"", ""hongming_2023"", ""hongming_2024"", ""luhong_2023"", ""luhong_2024""], ""training_years"": [2023, 2024]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 10}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 1060.7000000000044, ""training_season_ids"": [""bannei_2023"", ""bannei_2024"", ""hongming_2023"", ""hongming_2024"", ""luhong_2023"", ""luhong_2024""], ""training_years"": [2023, 2024]}]",complete
SENS-HM25_LOYO_outer_2026_inner_2025,Y-W3P+PHENO,bannei_2023,training,2022;2023;2024,2022;2024,2022;2023;2024,"[{""model_id"": ""P1-H3"", ""spec"": {""kind"": ""triangular_hour"", ""lower"": 5, ""model_id"": ""P1-H3"", ""optimum"": 15, ""upper"": 22}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 361.0471428571425, ""training_season_ids"": [""bannei_2022"", ""bannei_2024"", ""hongming_2022"", ""hongming_2024"", ""luhong_2022"", ""luhong_2024""], ""training_years"": [2022, 2024]}, {""model_id"": ""P2-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P2-M1"", ""temperature"": 5}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 737.0500000000052, ""training_season_ids"": [""bannei_2022"", ""bannei_2024"", ""hongming_2022"", ""hongming_2024"", ""luhong_2022"", ""luhong_2024""], ""training_years"": [2022, 2024]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 5}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 1324.050000000008, ""training_season_ids"": [""bannei_2022"", ""bannei_2024"", ""hongming_2022"", ""hongming_2024"", ""luhong_2022"", ""luhong_2024""], ""training_years"": [2022, 2024]}]",complete
SENS-HM25_LOYO_outer_2026_inner_2025,Y-W3P+PHENO,bannei_2024,training,2022;2023;2024,2022;2023,2022;2023;2024,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 117.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023""], ""training_years"": [2022, 2023]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 49.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023""], ""training_years"": [2022, 2023]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 72.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023""], ""training_years"": [2022, 2023]}]",complete
SENS-HM25_LOYO_outer_2026_inner_2025,Y-W3P+PHENO,hongming_2022,training,2022;2023;2024,2023;2024,2022;2023;2024,"[{""model_id"": ""P1-H2"", ""spec"": {""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 18}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 684.1499999999995, ""training_season_ids"": [""bannei_2023"", ""bannei_2024"", ""hongming_2023"", ""hongming_2024"", ""luhong_2023"", ""luhong_2024""], ""training_years"": [2023, 2024]}, {""model_id"": ""P2-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P2-M1"", ""temperature"": 5}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 775.3500000000013, ""training_season_ids"": [""bannei_2023"", ""bannei_2024"", ""hongming_2023"", ""hongming_2024"", ""luhong_2023"", ""luhong_2024""], ""training_years"": [2023, 2024]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 10}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 1105.3999999999978, ""training_season_ids"": [""bannei_2023"", ""bannei_2024"", ""hongming_2023"", ""hongming_2024"", ""luhong_2023"", ""luhong_2024""], ""training_years"": [2023, 2024]}]",complete
SENS-HM25_LOYO_outer_2026_inner_2025,Y-W3P+PHENO,hongming_2023,training,2022;2023;2024,2022;2024,2022;2023;2024,"[{""model_id"": ""P1-H3"", ""spec"": {""kind"": ""triangular_hour"", ""lower"": 5, ""model_id"": ""P1-H3"", ""optimum"": 15, ""upper"": 22}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 370.6700000000011, ""training_season_ids"": [""bannei_2022"", ""bannei_2024"", ""hongming_2022"", ""hongming_2024"", ""luhong_2022"", ""luhong_2024""], ""training_years"": [2022, 2024]}, {""model_id"": ""P2-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P2-M1"", ""temperature"": 5}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 774.3000000000022, ""training_season_ids"": [""bannei_2022"", ""bannei_2024"", ""hongming_2022"", ""hongming_2024"", ""luhong_2022"", ""luhong_2024""], ""training_years"": [2022, 2024]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 5}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 1386.3499999999974, ""training_season_ids"": [""bannei_2022"", ""bannei_2024"", ""hongming_2022"", ""hongming_2024"", ""luhong_2022"", ""luhong_2024""], ""training_years"": [2022, 2024]}]",complete
SENS-HM25_LOYO_outer_2026_inner_2025,Y-W3P+PHENO,hongming_2024,training,2022;2023;2024,2022;2023,2022;2023;2024,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 117.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023""], ""training_years"": [2022, 2023]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 55.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023""], ""training_years"": [2022, 2023]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 69.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023""], ""training_years"": [2022, 2023]}]",complete
SENS-HM25_LOYO_outer_2026_inner_2025,Y-W3P+PHENO,luhong_2022,training,2022;2023;2024,2023;2024,2022;2023;2024,"[{""model_id"": ""P1-H2"", ""spec"": {""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 18}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 153.3, ""training_season_ids"": [""bannei_2023"", ""bannei_2024"", ""hongming_2023"", ""hongming_2024"", ""luhong_2023"", ""luhong_2024""], ""training_years"": [2023, 2024]}, {""model_id"": ""P2-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P2-M1"", ""temperature"": 5}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 601.1999999999971, ""training_season_ids"": [""bannei_2023"", ""bannei_2024"", ""hongming_2023"", ""hongming_2024"", ""luhong_2023"", ""luhong_2024""], ""training_years"": [2023, 2024]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 10}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 1186.2500000000018, ""training_season_ids"": [""bannei_2023"", ""bannei_2024"", ""hongming_2023"", ""hongming_2024"", ""luhong_2023"", ""luhong_2024""], ""training_years"": [2023, 2024]}]",complete
SENS-HM25_LOYO_outer_2026_inner_2025,Y-W3P+PHENO,luhong_2023,training,2022;2023;2024,2022;2024,2022;2023;2024,"[{""model_id"": ""P1-H3"", ""spec"": {""kind"": ""triangular_hour"", ""lower"": 5, ""model_id"": ""P1-H3"", ""optimum"": 15, ""upper"": 22}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 140.1285714285713, ""training_season_ids"": [""bannei_2022"", ""bannei_2024"", ""hongming_2022"", ""hongming_2024"", ""luhong_2022"", ""luhong_2024""], ""training_years"": [2022, 2024]}, {""model_id"": ""P2-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P2-M1"", ""temperature"": 5}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 620.3499999999981, ""training_season_ids"": [""bannei_2022"", ""bannei_2024"", ""hongming_2022"", ""hongming_2024"", ""luhong_2022"", ""luhong_2024""], ""training_years"": [2022, 2024]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 5}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 1462.9499999999985, ""training_season_ids"": [""bannei_2022"", ""bannei_2024"", ""hongming_2022"", ""hongming_2024"", ""luhong_2022"", ""luhong_2024""], ""training_years"": [2022, 2024]}]",complete
SENS-HM25_LOYO_outer_2026_inner_2025,Y-W3P+PHENO,luhong_2024,training,2022;2023;2024,2022;2023,2022;2023;2024,"[{""model_id"": ""P1-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P1-B0""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 128.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023""], ""training_years"": [2022, 2023]}, {""model_id"": ""P2-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P2-B0""}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 43.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023""], ""training_years"": [2022, 2023]}, {""model_id"": ""P3-B0"", ""spec"": {""kind"": ""duration"", ""model_id"": ""P3-B0""}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 74.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""hongming_2022"", ""hongming_2023"", ""luhong_2022"", ""luhong_2023""], ""training_years"": [2022, 2023]}]",complete
SENS-HM25_LOYO_outer_2026_inner_2025,Y-W3P+PHENO,luhong_2025,evaluation,2022;2023;2024,2022;2023;2024,2022;2023;2024,"[{""model_id"": ""P1-D1"", ""spec"": {""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 39.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""bannei_2024"", ""hongming_2022"", ""hongming_2023"", ""hongming_2024"", ""luhong_2022"", ""luhong_2023"", ""luhong_2024""], ""training_years"": [2022, 2023, 2024]}, {""model_id"": ""P2-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P2-M1"", ""temperature"": 10}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 480.8999999999987, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""bannei_2024"", ""hongming_2022"", ""hongming_2023"", ""hongming_2024"", ""luhong_2022"", ""luhong_2023"", ""luhong_2024""], ""training_years"": [2022, 2023, 2024]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 5}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 1533.800000000001, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""bannei_2024"", ""hongming_2022"", ""hongming_2023"", ""hongming_2024"", ""luhong_2022"", ""luhong_2023"", ""luhong_2024""], ""training_years"": [2022, 2023, 2024]}]",complete
SENS-HM25_LOYO_outer_2026_inner_2025,Y-W3P+PHENO,hongming_2025,evaluation,2022;2023;2024,2022;2023;2024,2022;2023;2024,"[{""model_id"": ""P1-D1"", ""spec"": {""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}, ""status"": ""predicted"", ""task"": ""P1"", ""threshold"": 63.0, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""bannei_2024"", ""hongming_2022"", ""hongming_2023"", ""hongming_2024"", ""luhong_2022"", ""luhong_2023"", ""luhong_2024""], ""training_years"": [2022, 2023, 2024]}, {""model_id"": ""P2-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P2-M1"", ""temperature"": 10}, ""status"": ""predicted"", ""task"": ""P2"", ""threshold"": 530.9000000000001, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""bannei_2024"", ""hongming_2022"", ""hongming_2023"", ""hongming_2024"", ""luhong_2022"", ""luhong_2023"", ""luhong_2024""], ""training_years"": [2022, 2023, 2024]}, {""model_id"": ""P3-M1"", ""spec"": {""kind"": ""gdd"", ""model_id"": ""P3-M1"", ""temperature"": 5}, ""status"": ""predicted"", ""task"": ""P3"", ""threshold"": 1425.4999999999964, ""training_season_ids"": [""bannei_2022"", ""bannei_2023"", ""bannei_2024"", ""hongming_2022"", ""hongming_2023"", ""hongming_2024"", ""luhong_2022"", ""luhong_2023"", ""luhong_2024""], ""training_years"": [2022, 2023, 2024]}]",complete
SENS-HM26_LOYO_outer_2022,Y-W1C,bannei_2023,training,2023;2024;2025;2026,2023;2024;2025;2026,2023;2024;2025;2026,[],complete
SENS-HM26_LOYO_outer_2022,Y-W1C,bannei_2024,training,2023;2024;2025;2026,2023;2024;2025;2026,2023;2024;2025;2026,[],complete
SENS-HM26_LOYO_outer_2022,Y-W1C,bannei_2026,training,2023;2024;2025;2026,2023;2024;2025;2026,2023;2024;2025;2026,[],complete
